total_molecules,total_atoms,total_molecular_mass,iter
11,286,5425.846,29125
11,286,5425.846,29150
11,286,5425.846,29175
11,286,5425.846,29200
11,286,5425.846,29225
11,286,5425.846,29250
11,286,5425.846,29275
11,286,5425.846,29300
11,286,5425.846,29325
11,286,5425.846,29350
11,286,5425.846,29375
11,286,5425.846,29400
11,286,5425.846,29425
11,286,5425.846,29450
11,286,5425.846,29475
11,286,5425.846,29500
11,286,5425.846,29525
11,286,5425.846,29550
11,286,5425.846,29575
11,286,5425.846,29600
11,286,5425.846,29625
11,286,5425.846,29650
11,286,5425.846,29675
11,286,5425.846,29700
11,286,5425.846,29725
11,286,5425.846,29750
11,286,5425.846,29775
11,286,5425.846,29800
11,286,5425.846,29825
11,286,5425.846,29850
11,286,5425.846,29875
11,286,5425.846,29900
11,286,5425.846,29925
11,286,5425.846,29950
11,286,5425.846,29975
11,286,5425.846,30000
11,286,5425.846,30025
11,286,5425.846,30050
11,286,5425.846,30075
11,286,5425.846,30100
11,286,5425.846,30125
11,286,5425.846,30150
11,286,5425.846,30175
11,286,5425.846,30200
11,286,5425.846,30225
11,286,5425.846,30250
11,286,5425.846,30275
11,286,5425.846,30300
11,286,5425.846,30325
11,286,5425.846,30350
11,286,5425.846,30375
11,286,5425.846,30400
11,286,5425.846,30425
11,286,5425.846,30450
11,286,5425.846,30475
11,286,5425.846,30500
11,286,5425.846,30525
11,286,5425.846,30550
11,286,5425.846,30575
11,286,5425.846,30600
11,286,5425.846,30625
11,286,5425.846,30650
11,286,5425.846,30675
11,286,5425.846,30700
11,286,5425.846,30725
11,286,5425.846,30750
11,286,5425.846,30775
11,286,5425.846,30800
11,286,5425.846,30825
11,286,5425.846,30850
11,286,5425.846,30875
11,286,5425.846,30900
11,286,5425.846,30925
11,286,5425.846,30950
11,286,5425.846,30975
11,286,5425.846,31000
11,286,5425.846,31025
11,286,5425.846,31050
11,286,5425.846,31075
11,286,5425.846,31100
11,286,5425.846,31125
11,286,5425.846,31150
11,286,5425.846,31175
11,286,5425.846,31200
11,286,5425.846,31225
11,286,5425.846,31250
11,286,5425.846,31275
11,286,5425.846,31300
11,286,5425.846,31325
11,286,5425.846,31350
11,286,5425.846,31375
11,286,5425.846,31400
11,286,5425.846,31425
11,286,5425.846,31450
11,286,5425.846,31475
11,286,5425.846,31500
11,286,5425.846,31525
11,286,5425.846,31550
11,286,5425.846,31575
11,286,5425.846,31600
11,286,5425.846,31625
11,286,5425.846,31650
11,286,5425.846,31675
11,286,5425.846,31700
11,286,5425.846,31725
11,286,5425.846,31750
11,286,5425.846,31775
11,286,5425.846,31800
11,286,5425.846,31825
11,286,5425.846,31850
11,286,5425.846,31875
11,286,5425.846,31900
11,286,5425.846,31925
11,286,5425.846,31950
11,286,5425.846,31975
11,286,5425.846,32000
11,286,5425.846,32025
11,286,5425.846,32050
11,286,5425.846,32075
11,286,5425.846,32100
11,286,5425.846,32125
11,286,5425.846,32150
11,286,5425.846,32175
11,286,5425.846,32200
11,286,5425.846,32225
11,286,5425.846,32250
11,286,5425.846,32275
11,286,5425.846,32300
11,286,5425.846,32325
11,286,5425.846,32350
11,286,5425.846,32375
11,286,5425.846,32400
11,286,5425.846,32425
11,286,5425.846,32450
11,286,5425.846,32475
11,286,5425.846,32500
11,286,5425.846,32525
11,286,5425.846,32550
11,286,5425.846,32575
11,286,5425.846,32600
11,286,5425.846,32625
11,286,5425.846,32650
11,286,5425.846,32675
11,286,5425.846,32700
11,286,5425.846,32725
11,286,5425.846,32750
11,286,5425.846,32775
11,286,5425.846,32800
11,286,5425.846,32825
11,286,5425.846,32850
11,286,5425.846,32875
11,286,5425.846,32900
11,286,5425.846,32925
11,286,5425.846,32950
11,286,5425.846,32975
11,286,5425.846,33000
11,286,5425.846,33025
11,286,5425.846,33050
11,286,5425.846,33075
11,286,5425.846,33100
11,286,5425.846,33125
11,286,5425.846,33150
11,286,5425.846,33175
11,286,5425.846,33200
11,286,5425.846,33225
11,286,5425.846,33250
11,286,5425.846,33275
11,286,5425.846,33300
11,286,5425.846,33325
11,286,5425.846,33350
11,286,5425.846,33375
11,286,5425.846,33400
11,286,5425.846,33425
11,286,5425.846,33450
11,286,5425.846,33475
11,286,5425.846,33500
11,286,5425.846,33525
11,286,5425.846,33550
11,286,5425.846,33575
11,286,5425.846,33600
11,286,5425.846,33625
11,286,5425.846,33650
11,286,5425.846,33675
11,286,5425.846,33700
11,286,5425.846,33725
11,286,5425.846,33750
11,286,5425.846,33775
11,286,5425.846,33800
11,286,5425.846,33825
11,286,5425.846,33850
11,286,5425.846,33875
11,286,5425.846,33900
11,286,5425.846,33925
11,286,5425.846,33950
11,286,5425.846,33975
11,286,5425.846,34000
11,286,5425.846,34025
11,286,5425.846,34050
11,286,5425.846,34075
11,286,5425.846,34100
11,286,5425.846,34125
11,286,5425.846,34150
11,286,5425.846,34175
11,286,5425.846,34200
11,286,5425.846,34225
11,286,5425.846,34250
11,286,5425.846,34275
11,286,5425.846,34300
11,286,5425.846,34325
11,286,5425.846,34350
11,286,5425.846,34375
11,286,5425.846,34400
11,286,5425.846,34425
11,286,5425.846,34450
11,286,5425.846,34475
11,286,5425.846,34500
11,286,5425.846,34525
11,286,5425.846,34550
11,286,5425.846,34575
11,286,5425.846,34600
11,286,5425.846,34625
11,286,5425.846,34650
11,286,5425.846,34675
11,286,5425.846,34700
11,286,5425.846,34725
11,286,5425.846,34750
11,286,5425.846,34775
11,286,5425.846,34800
11,286,5425.846,34825
11,286,5425.846,34850
11,286,5425.846,34875
11,286,5425.846,34900
11,286,5425.846,34925
11,286,5425.846,34950
11,286,5425.846,34975
11,286,5425.846,35000
11,286,5425.846,35025
11,286,5425.846,35050
11,286,5425.846,35075
11,286,5425.846,35100
11,286,5425.846,35125
11,286,5425.846,35150
11,286,5425.846,35175
11,286,5425.846,35200
11,286,5425.846,35225
11,286,5425.846,35250
11,286,5425.846,35275
11,286,5425.846,35300
11,286,5425.846,35325
11,286,5425.846,35350
11,286,5425.846,35375
11,286,5425.846,35400
11,286,5425.846,35425
11,286,5425.846,35450
11,286,5425.846,35475
11,286,5425.846,35500
11,286,5425.846,35525
11,286,5425.846,35550
11,286,5425.846,35575
11,286,5425.846,35600
11,286,5425.846,35625
11,286,5425.846,35650
11,286,5425.846,35675
11,286,5425.846,35700
11,286,5425.846,35725
11,286,5425.846,35750
11,286,5425.846,35775
11,286,5425.846,35800
11,286,5425.846,35825
11,286,5425.846,35850
11,286,5425.846,35875
11,286,5425.846,35900
11,286,5425.846,35925
11,286,5425.846,35950
11,286,5425.846,35975
11,286,5425.846,36000
11,286,5425.846,36025
11,286,5425.846,36050
11,286,5425.846,36075
11,286,5425.846,36100
11,286,5425.846,36125
11,286,5425.846,36150
11,286,5425.846,36175
11,286,5425.846,36200
11,286,5425.846,36225
11,286,5425.846,36250
11,286,5425.846,36275
11,286,5425.846,36300
11,286,5425.846,36325
11,286,5425.846,36350
11,286,5425.846,36375
11,286,5425.846,36400
11,286,5425.846,36425
11,286,5425.846,36450
11,286,5425.846,36475
11,286,5425.846,36500
11,286,5425.846,36525
11,286,5425.846,36550
11,286,5425.846,36575
11,286,5425.846,36600
11,286,5425.846,36625
11,286,5425.846,36650
11,286,5425.846,36675
11,286,5425.846,36700
11,286,5425.846,36725
11,286,5425.846,36750
11,286,5425.846,36775
11,286,5425.846,36800
11,286,5425.846,36825
11,286,5425.846,36850
11,286,5425.846,36875
11,286,5425.846,36900
11,286,5425.846,36925
11,286,5425.846,36950
11,286,5425.846,36975
11,286,5425.846,37000
11,286,5425.846,37025
11,286,5425.846,37050
11,286,5425.846,37075
11,286,5425.846,37100
11,286,5425.846,37125
11,286,5425.846,37150
11,286,5425.846,37175
11,286,5425.846,37200
11,286,5425.846,37225
11,286,5425.846,37250
11,286,5425.846,37275
11,286,5425.846,37300
11,286,5425.846,37325
11,286,5425.846,37350
11,286,5425.846,37375
11,286,5425.846,37400
11,286,5425.846,37425
11,286,5425.846,37450
11,286,5425.846,37475
11,286,5425.846,37500
11,286,5425.846,37525
11,286,5425.846,37550
11,286,5425.846,37575
11,286,5425.846,37600
11,286,5425.846,37625
11,286,5425.846,37650
11,286,5425.846,37675
11,286,5425.846,37700
11,286,5425.846,37725
11,286,5425.846,37750
11,286,5425.846,37775
11,286,5425.846,37800
11,286,5425.846,37825
11,286,5425.846,37850
11,286,5425.846,37875
11,286,5425.846,37900
11,286,5425.846,37925
11,286,5425.846,37950
11,286,5425.846,37975
11,286,5425.846,38000
11,286,5425.846,38025
11,286,5425.846,38050
11,286,5425.846,38075
11,286,5425.846,38100
11,286,5425.846,38125
11,286,5425.846,38150
11,286,5425.846,38175
11,286,5425.846,38200
11,286,5425.846,38225
11,286,5425.846,38250
11,286,5425.846,38275
11,286,5425.846,38300
11,286,5425.846,38325
11,286,5425.846,38350
11,286,5425.846,38375
11,286,5425.846,38400
11,286,5425.846,38425
11,286,5425.846,38450
11,286,5425.846,38475
11,286,5425.846,38500
11,286,5425.846,38525
11,286,5425.846,38550
11,286,5425.846,38575
11,286,5425.846,38600
11,286,5425.846,38625
11,286,5425.846,38650
11,286,5425.846,38675
11,286,5425.846,38700
11,286,5425.846,38725
11,286,5425.846,38750
11,286,5425.846,38775
11,286,5425.846,38800
11,286,5425.846,38825
11,286,5425.846,38850
11,286,5425.846,38875
11,286,5425.846,38900
11,286,5425.846,38925
11,286,5425.846,38950
11,286,5425.846,38975
11,286,5425.846,39000
11,286,5425.846,39025
10,286,5425.846,39050
10,286,5425.846,39075
10,286,5425.846,39100
11,286,5425.846,39125
11,286,5425.846,39150
11,286,5425.846,39175
11,286,5425.846,39200
11,286,5425.846,39225
11,286,5425.846,39250
11,286,5425.846,39275
11,286,5425.846,39300
11,286,5425.846,39325
11,286,5425.846,39350
11,286,5425.846,39375
11,286,5425.846,39400
11,286,5425.846,39425
11,286,5425.846,39450
10,286,5425.846,39475
10,286,5425.846,39500
10,286,5425.846,39525
11,286,5425.846,39550
11,286,5425.846,39575
11,286,5425.846,39600
11,286,5425.846,39625
11,286,5425.846,39650
11,286,5425.846,39675
11,286,5425.846,39700
11,286,5425.846,39725
10,286,5425.846,39750
10,286,5425.846,39775
10,286,5425.846,39800
11,286,5425.846,39825
11,286,5425.846,39850
11,286,5425.846,39875
11,286,5425.846,39900
11,286,5425.846,39925
11,286,5425.846,39950
11,286,5425.846,39975
11,286,5425.846,40000
11,286,5425.846,40025
11,286,5425.846,40050
10,286,5425.846,40075
11,286,5425.846,40100
11,286,5425.846,40125
11,286,5425.846,40150
11,286,5425.846,40175
11,286,5425.846,40200
11,286,5425.846,40225
11,286,5425.846,40250
10,286,5425.846,40275
11,286,5425.846,40300
10,286,5425.846,40325
11,286,5425.846,40350
11,286,5425.846,40375
11,286,5425.846,40400
11,286,5425.846,40425
11,286,5425.846,40450
11,286,5425.846,40475
11,286,5425.846,40500
11,286,5425.846,40525
11,286,5425.846,40550
10,286,5425.846,40575
11,286,5425.846,40600
10,286,5425.846,40625
10,286,5425.846,40650
10,286,5425.846,40675
10,286,5425.846,40700
11,286,5425.846,40725
11,286,5425.846,40750
11,286,5425.846,40775
10,286,5425.846,40800
11,286,5425.846,40825
10,286,5425.846,40850
11,286,5425.846,40875
11,286,5425.846,40900
10,286,5425.846,40925
11,286,5425.846,40950
10,286,5425.846,40975
11,286,5425.846,41000
11,286,5425.846,41025
11,286,5425.846,41050
11,286,5425.846,41075
11,286,5425.846,41100
10,286,5425.846,41125
10,286,5425.846,41150
10,286,5425.846,41175
9,286,5425.846,41200
10,286,5425.846,41225
10,286,5425.846,41250
10,286,5425.846,41275
11,286,5425.846,41300
11,286,5425.846,41325
11,286,5425.846,41350
11,286,5425.846,41375
11,286,5425.846,41400
11,286,5425.846,41425
11,286,5425.846,41450
11,286,5425.846,41475
11,286,5425.846,41500
10,286,5425.846,41525
10,286,5425.846,41550
10,286,5425.846,41575
10,286,5425.846,41600
11,286,5425.846,41625
11,286,5425.846,41650
11,286,5425.846,41675
11,286,5425.846,41700
11,286,5425.846,41725
11,286,5425.846,41750
11,286,5425.846,41775
11,286,5425.846,41800
11,286,5425.846,41825
11,286,5425.846,41850
11,286,5425.846,41875
11,286,5425.846,41900
11,286,5425.846,41925
11,286,5425.846,41950
11,286,5425.846,41975
10,286,5425.846,42000
11,286,5425.846,42025
10,286,5425.846,42050
10,286,5425.846,42075
10,286,5425.846,42100
11,286,5425.846,42125
10,286,5425.846,42150
11,286,5425.846,42175
11,286,5425.846,42200
11,286,5425.846,42225
11,286,5425.846,42250
11,286,5425.846,42275
11,286,5425.846,42300
11,286,5425.846,42325
11,286,5425.846,42350
10,286,5425.846,42375
10,286,5425.846,42400
10,286,5425.846,42425
10,286,5425.846,42450
11,286,5425.846,42475
10,286,5425.846,42500
11,286,5425.846,42525
10,286,5425.846,42550
11,286,5425.846,42575
11,286,5425.846,42600
11,286,5425.846,42625
11,286,5425.846,42650
11,286,5425.846,42675
11,286,5425.846,42700
11,286,5425.846,42725
11,286,5425.846,42750
11,286,5425.846,42775
11,286,5425.846,42800
10,286,5425.846,42825
10,286,5425.846,42850
9,286,5425.846,42875
10,286,5425.846,42900
11,286,5425.846,42925
11,286,5425.846,42950
11,286,5425.846,42975
11,286,5425.846,43000
11,286,5425.846,43025
11,286,5425.846,43050
11,286,5425.846,43075
11,286,5425.846,43100
11,286,5425.846,43125
11,286,5425.846,43150
11,286,5425.846,43175
11,286,5425.846,43200
10,286,5425.846,43225
10,286,5425.846,43250
11,286,5425.846,43275
10,286,5425.846,43300
11,286,5425.846,43325
11,286,5425.846,43350
11,286,5425.846,43375
11,286,5425.846,43400
11,286,5425.846,43425
11,286,5425.846,43450
11,286,5425.846,43475
10,286,5425.846,43500
11,286,5425.846,43525
10,286,5425.846,43550
11,286,5425.846,43575
11,286,5425.846,43600
11,286,5425.846,43625
10,286,5425.846,43650
10,286,5425.846,43675
11,286,5425.846,43700
10,286,5425.846,43725
11,286,5425.846,43750
11,286,5425.846,43775
11,286,5425.846,43800
11,286,5425.846,43825
11,286,5425.846,43850
11,286,5425.846,43875
11,286,5425.846,43900
11,286,5425.846,43925
11,286,5425.846,43950
11,286,5425.846,43975
11,286,5425.846,44000
11,286,5425.846,44025
10,286,5425.846,44050
11,286,5425.846,44075
10,286,5425.846,44100
11,286,5425.846,44125
11,286,5425.846,44150
11,286,5425.846,44175
11,286,5425.846,44200
10,286,5425.846,44225
11,286,5425.846,44250
10,286,5425.846,44275
11,286,5425.846,44300
10,286,5425.846,44325
10,286,5425.846,44350
11,286,5425.846,44375
11,286,5425.846,44400
11,286,5425.846,44425
11,286,5425.846,44450
11,286,5425.846,44475
11,286,5425.846,44500
10,286,5425.846,44525
11,286,5425.846,44550
10,286,5425.846,44575
10,286,5425.846,44600
9,286,5425.846,44625
11,286,5425.846,44650
10,286,5425.846,44675
11,286,5425.846,44700
11,286,5425.846,44725
11,286,5425.846,44750
11,286,5425.846,44775
11,286,5425.846,44800
11,286,5425.846,44825
11,286,5425.846,44850
9,286,5425.846,44875
11,286,5425.846,44900
10,286,5425.846,44925
10,286,5425.846,44950
10,286,5425.846,44975
11,286,5425.846,45000
11,286,5425.846,45025
11,286,5425.846,45050
11,286,5425.846,45075
11,286,5425.846,45100
11,286,5425.846,45125
11,286,5425.846,45150
11,286,5425.846,45175
10,286,5425.846,45200
11,286,5425.846,45225
10,286,5425.846,45250
10,286,5425.846,45275
11,286,5425.846,45300
10,286,5425.846,45325
10,286,5425.846,45350
10,286,5425.846,45375
10,286,5425.846,45400
10,286,5425.846,45425
10,286,5425.846,45450
11,286,5425.846,45475
11,286,5425.846,45500
11,286,5425.846,45525
11,286,5425.846,45550
11,286,5425.846,45575
11,286,5425.846,45600
11,286,5425.846,45625
11,286,5425.846,45650
10,286,5425.846,45675
10,286,5425.846,45700
10,286,5425.846,45725
10,286,5425.846,45750
11,286,5425.846,45775
11,286,5425.846,45800
11,286,5425.846,45825
11,286,5425.846,45850
11,286,5425.846,45875
11,286,5425.846,45900
11,286,5425.846,45925
11,286,5425.846,45950
11,286,5425.846,45975
11,286,5425.846,46000
10,286,5425.846,46025
11,286,5425.846,46050
10,286,5425.846,46075
9,286,5425.846,46100
10,286,5425.846,46125
11,286,5425.846,46150
10,286,5425.846,46175
11,286,5425.846,46200
11,286,5425.846,46225
11,286,5425.846,46250
11,286,5425.846,46275
10,286,5425.846,46300
10,286,5425.846,46325
10,286,5425.846,46350
10,286,5425.846,46375
11,286,5425.846,46400
11,286,5425.846,46425
11,286,5425.846,46450
11,286,5425.846,46475
11,286,5425.846,46500
11,286,5425.846,46525
11,286,5425.846,46550
11,286,5425.846,46575
11,286,5425.846,46600
11,286,5425.846,46625
9,286,5425.846,46650
11,286,5425.846,46675
10,286,5425.846,46700
11,286,5425.846,46725
10,286,5425.846,46750
11,286,5425.846,46775
11,286,5425.846,46800
10,286,5425.846,46825
11,286,5425.846,46850
10,286,5425.846,46875
11,286,5425.846,46900
11,286,5425.846,46925
11,286,5425.846,46950
11,286,5425.846,46975
11,286,5425.846,47000
11,286,5425.846,47025
10,286,5425.846,47050
10,286,5425.846,47075
10,286,5425.846,47100
10,286,5425.846,47125
10,286,5425.846,47150
10,286,5425.846,47175
11,286,5425.846,47200
11,286,5425.846,47225
11,286,5425.846,47250
11,286,5425.846,47275
11,286,5425.846,47300
11,286,5425.846,47325
11,286,5425.846,47350
10,286,5425.846,47375
11,286,5425.846,47400
11,286,5425.846,47425
11,286,5425.846,47450
11,286,5425.846,47475
11,286,5425.846,47500
11,286,5425.846,47525
11,286,5425.846,47550
11,286,5425.846,47575
11,286,5425.846,47600
11,286,5425.846,47625
11,286,5425.846,47650
11,286,5425.846,47675
11,286,5425.846,47700
11,286,5425.846,47725
11,286,5425.846,47750
11,286,5425.846,47775
10,286,5425.846,47800
11,286,5425.846,47825
10,286,5425.846,47850
10,286,5425.846,47875
10,286,5425.846,47900
10,286,5425.846,47925
11,286,5425.846,47950
11,286,5425.846,47975
11,286,5425.846,48000
11,286,5425.846,48025
11,286,5425.846,48050
11,286,5425.846,48075
11,286,5425.846,48100
11,286,5425.846,48125
11,286,5425.846,48150
11,286,5425.846,48175
11,286,5425.846,48200
11,286,5425.846,48225
11,286,5425.846,48250
11,286,5425.846,48275
10,286,5425.846,48300
11,286,5425.846,48325
10,286,5425.846,48350
11,286,5425.846,48375
11,286,5425.846,48400
11,286,5425.846,48425
11,286,5425.846,48450
11,286,5425.846,48475
11,286,5425.846,48500
11,286,5425.846,48525
11,286,5425.846,48550
10,286,5425.846,48575
11,286,5425.846,48600
10,286,5425.846,48625
11,286,5425.846,48650
10,286,5425.846,48675
11,286,5425.846,48700
11,286,5425.846,48725
11,286,5425.846,48750
11,286,5425.846,48775
11,286,5425.846,48800
11,286,5425.846,48825
11,286,5425.846,48850
11,286,5425.846,48875
10,286,5425.846,48900
11,286,5425.846,48925
10,286,5425.846,48950
11,286,5425.846,48975
10,286,5425.846,49000
11,286,5425.846,49025
11,286,5425.846,49050
11,286,5425.846,49075
11,286,5425.846,49100
11,286,5425.846,49125
11,286,5425.846,49150
11,286,5425.846,49175
11,286,5425.846,49200
11,286,5425.846,49225
11,286,5425.846,49250
11,286,5425.846,49275
10,286,5425.846,49300
11,286,5425.846,49325
10,286,5425.846,49350
10,286,5425.846,49375
11,286,5425.846,49400
11,286,5425.846,49425
11,286,5425.846,49450
11,286,5425.846,49475
11,286,5425.846,49500
11,286,5425.846,49525
11,286,5425.846,49550
11,286,5425.846,49575
11,286,5425.846,49600
10,286,5425.846,49625
10,286,5425.846,49650
10,286,5425.846,49675
11,286,5425.846,49700
11,286,5425.846,49725
11,286,5425.846,49750
11,286,5425.846,49775
11,286,5425.846,49800
11,286,5425.846,49825
11,286,5425.846,49850
11,286,5425.846,49875
11,286,5425.846,49900
10,286,5425.846,49925
11,286,5425.846,49950
11,286,5425.846,49975
11,286,5425.846,50000
11,286,5425.846,50025
11,286,5425.846,50050
10,286,5425.846,50075
10,286,5425.846,50100
10,286,5425.846,50125
10,286,5425.846,50150
10,286,5425.846,50175
10,286,5425.846,50200
11,286,5425.846,50225
11,286,5425.846,50250
11,286,5425.846,50275
11,286,5425.846,50300
11,286,5425.846,50325
11,286,5425.846,50350
11,286,5425.846,50375
10,286,5425.846,50400
10,286,5425.846,50425
10,286,5425.846,50450
10,286,5425.846,50475
10,286,5425.846,50500
10,286,5425.846,50525
11,286,5425.846,50550
10,286,5425.846,50575
11,286,5425.846,50600
11,286,5425.846,50625
11,286,5425.846,50650
11,286,5425.846,50675
11,286,5425.846,50700
10,286,5425.846,50725
10,286,5425.846,50750
10,286,5425.846,50775
10,286,5425.846,50800
10,286,5425.846,50825
11,286,5425.846,50850
11,286,5425.846,50875
10,286,5425.846,50900
11,286,5425.846,50925
11,286,5425.846,50950
11,286,5425.846,50975
11,286,5425.846,51000
11,286,5425.846,51025
11,286,5425.846,51050
10,286,5425.846,51075
10,286,5425.846,51100
10,286,5425.846,51125
10,286,5425.846,51150
10,286,5425.846,51175
11,286,5425.846,51200
11,286,5425.846,51225
11,286,5425.846,51250
11,286,5425.846,51275
11,286,5425.846,51300
11,286,5425.846,51325
11,286,5425.846,51350
10,286,5425.846,51375
10,286,5425.846,51400
10,286,5425.846,51425
10,286,5425.846,51450
11,286,5425.846,51475
10,286,5425.846,51500
11,286,5425.846,51525
11,286,5425.846,51550
11,286,5425.846,51575
