iter,molecular_formula,molecular_mass
1389625,H7O5N128Al128,5332.747
1389650,H7O5N128Al128,5332.747
1389675,H7O5N128Al128,5332.747
1389700,H7O5N128Al128,5332.747
1389725,H7O5N128Al128,5332.747
1389750,H7O5N128Al128,5332.747
1389775,H7O5N128Al128,5332.747
1389800,H7O5N128Al128,5332.747
1389825,H7O5N128Al128,5332.747
1389850,H7O5N128Al128,5332.747
1389875,H7O5N128Al128,5332.747
1389900,H7O5N128Al128,5332.747
1389925,H7O5N128Al128,5332.747
1389950,H7O5N128Al128,5332.747
1389975,H7O5N128Al128,5332.747
1390000,H7O5N128Al128,5332.747
1390025,H7O5N128Al128,5332.747
1390050,H7O5N128Al128,5332.747
1390075,H7O5N128Al128,5332.747
1390100,H7O5N128Al128,5332.747
1390125,H7O5N128Al128,5332.747
1390150,H7O5N128Al128,5332.747
1390175,H7O5N128Al128,5332.747
1390200,H7O5N128Al128,5332.747
1390225,H7O5N128Al128,5332.747
1390250,H7O5N128Al128,5332.747
1390275,H7O5N128Al128,5332.747
1390300,H7O5N128Al128,5332.747
1390325,H7O5N128Al128,5332.747
1390350,H7O5N128Al128,5332.747
1390375,H7O5N128Al128,5332.747
1390400,H7O5N128Al128,5332.747
1390425,H7O5N128Al128,5332.747
1390450,H7O5N128Al128,5332.747
1390475,H7O5N128Al128,5332.747
1390500,H7O5N128Al128,5332.747
1390525,H7O5N128Al128,5332.747
1390550,H7O5N128Al128,5332.747
1390575,H7O5N128Al128,5332.747
1390600,H7O5N128Al128,5332.747
1390625,H7O5N128Al128,5332.747
1390650,H7O5N128Al128,5332.747
1390675,H7O5N128Al128,5332.747
1390700,H7O5N128Al128,5332.747
1390725,H7O5N128Al128,5332.747
1390750,H7O5N128Al128,5332.747
1390775,H7O5N128Al128,5332.747
1390800,H7O5N128Al128,5332.747
1390825,H7O5N128Al128,5332.747
1390850,H7O5N128Al128,5332.747
1390875,H7O5N128Al128,5332.747
1390900,H7O5N128Al128,5332.747
1390925,H7O5N128Al128,5332.747
1390950,H7O5N128Al128,5332.747
1390975,H7O5N128Al128,5332.747
1391000,H7O5N128Al128,5332.747
1391025,H7O5N128Al128,5332.747
1391050,H7O5N128Al128,5332.747
1391075,H7O5N128Al128,5332.747
1391100,H7O5N128Al128,5332.747
1391125,H7O5N128Al128,5332.747
1391150,H7O5N128Al128,5332.747
1391175,H7O5N128Al128,5332.747
1391200,H7O5N128Al128,5332.747
1391225,H7O5N128Al128,5332.747
1391250,H7O5N128Al128,5332.747
1391275,H7O5N128Al128,5332.747
1391300,H7O5N128Al128,5332.747
1391325,H7O5N128Al128,5332.747
1391350,H7O5N128Al128,5332.747
1391375,H7O5N128Al128,5332.747
1391400,H7O5N128Al128,5332.747
1391425,H7O5N128Al128,5332.747
1391450,H7O5N128Al128,5332.747
1391475,H7O5N128Al128,5332.747
1391500,H7O5N128Al128,5332.747
1391525,H7O5N128Al128,5332.747
1391550,H7O5N128Al128,5332.747
1391575,H7O5N128Al128,5332.747
1391600,H7O5N128Al128,5332.747
1391625,H7O5N128Al128,5332.747
1391650,H7O5N128Al128,5332.747
1391675,H7O5N128Al128,5332.747
1391700,H7O5N128Al128,5332.747
1391725,H7O5N128Al128,5332.747
1391750,H7O5N128Al128,5332.747
1391775,H7O5N128Al128,5332.747
1391800,H7O5N128Al128,5332.747
1391825,H7O5N128Al128,5332.747
1391850,H7O5N128Al128,5332.747
1391875,H7O5N128Al128,5332.747
1391900,H7O5N128Al128,5332.747
1391925,H7O5N128Al128,5332.747
1391950,H7O5N128Al128,5332.747
1391975,H7O5N128Al128,5332.747
1392000,H7O5N128Al128,5332.747
1392025,H7O5N128Al128,5332.747
1392050,H7O5N128Al128,5332.747
1392075,H7O5N128Al128,5332.747
1392100,H7O5N128Al128,5332.747
1392125,H7O5N128Al128,5332.747
1392150,H7O5N128Al128,5332.747
1392175,H7O5N128Al128,5332.747
1392200,H7O5N128Al128,5332.747
1392225,H7O5N128Al128,5332.747
1392250,H7O5N128Al128,5332.747
1392275,H7O5N128Al128,5332.747
1392300,H7O5N128Al128,5332.747
1392325,H7O5N128Al128,5332.747
1392350,H7O5N128Al128,5332.747
1392375,H7O5N128Al128,5332.747
1392400,H7O5N128Al128,5332.747
1392425,H7O5N128Al128,5332.747
1392450,H7O5N128Al128,5332.747
1392475,H7O5N128Al128,5332.747
1392500,H7O5N128Al128,5332.747
1392525,H7O5N128Al128,5332.747
1392550,H7O5N128Al128,5332.747
1392575,H7O5N128Al128,5332.747
1392600,H7O5N128Al128,5332.747
1392625,H7O5N128Al128,5332.747
1392650,H7O5N128Al128,5332.747
1392675,H7O5N128Al128,5332.747
1392700,H7O5N128Al128,5332.747
1392725,H7O5N128Al128,5332.747
1392750,H7O5N128Al128,5332.747
1392775,H7O5N128Al128,5332.747
1392800,H7O5N128Al128,5332.747
1392825,H7O5N128Al128,5332.747
1392850,H7O5N128Al128,5332.747
1392875,H7O5N128Al128,5332.747
1392900,H7O5N128Al128,5332.747
1392925,H7O5N128Al128,5332.747
1392950,H7O5N128Al128,5332.747
1392975,H7O5N128Al128,5332.747
1393000,H7O5N128Al128,5332.747
1393025,H7O5N128Al128,5332.747
1393050,H7O5N128Al128,5332.747
1393075,H7O5N128Al128,5332.747
1393100,H7O5N128Al128,5332.747
1393125,H7O5N128Al128,5332.747
1393150,H7O5N128Al128,5332.747
1393175,H7O5N128Al128,5332.747
1393200,H7O5N128Al128,5332.747
1393225,H7O5N128Al128,5332.747
1393250,H7O5N128Al128,5332.747
1393275,H7O5N128Al128,5332.747
1393300,H7O5N128Al128,5332.747
1393325,H7O5N128Al128,5332.747
1393350,H7O5N128Al128,5332.747
1393375,H7O5N128Al128,5332.747
1393400,H7O5N128Al128,5332.747
1393425,H7O5N128Al128,5332.747
1393450,H7O5N128Al128,5332.747
1393475,H7O5N128Al128,5332.747
1393500,H7O5N128Al128,5332.747
1393525,H7O5N128Al128,5332.747
1393550,H7O5N128Al128,5332.747
1393575,H7O5N128Al128,5332.747
1393600,H7O5N128Al128,5332.747
1393625,H7O5N128Al128,5332.747
1393650,H7O5N128Al128,5332.747
1393675,H7O5N128Al128,5332.747
1393700,H7O5N128Al128,5332.747
1393725,H7O5N128Al128,5332.747
1393750,H7O5N128Al128,5332.747
1393775,H7O5N128Al128,5332.747
1393800,H7O5N128Al128,5332.747
1393825,H7O5N128Al128,5332.747
1393850,H7O5N128Al128,5332.747
1393875,H7O5N128Al128,5332.747
1393900,H7O5N128Al128,5332.747
1393925,H7O5N128Al128,5332.747
1393950,H7O5N128Al128,5332.747
1393975,H7O5N128Al128,5332.747
1394000,H7O5N128Al128,5332.747
1394025,H7O5N128Al128,5332.747
1394050,H7O5N128Al128,5332.747
1394075,H7O5N128Al128,5332.747
1394100,H7O5N128Al128,5332.747
1394125,H7O5N128Al128,5332.747
1394150,H7O5N128Al128,5332.747
1394175,H7O5N128Al128,5332.747
1394200,H7O5N128Al128,5332.747
1394225,H7O5N128Al128,5332.747
1394250,H9O6N128Al128,5350.762
1394275,H9O6N128Al128,5350.762
1394300,H9O6N128Al128,5350.762
1394325,H9O6N128Al128,5350.762
1394350,H9O6N128Al128,5350.762
1394375,H7O5N128Al128,5332.747
1394400,H7O5N128Al128,5332.747
1394425,H7O5N128Al128,5332.747
1394450,H7O5N128Al128,5332.747
1394475,H7O5N128Al128,5332.747
1394500,H7O5N128Al128,5332.747
1394525,H7O5N128Al128,5332.747
1394550,H7O5N128Al128,5332.747
1394575,H7O5N128Al128,5332.747
1394600,H7O5N128Al128,5332.747
1394625,H7O5N128Al128,5332.747
1394650,H7O5N128Al128,5332.747
1394675,H7O5N128Al128,5332.747
1394700,H7O5N128Al128,5332.747
1394725,H7O5N128Al128,5332.747
1394750,H7O5N128Al128,5332.747
1394775,H7O5N128Al128,5332.747
1394800,H7O5N128Al128,5332.747
1394825,H7O5N128Al128,5332.747
1394850,H7O5N128Al128,5332.747
1394875,H7O5N128Al128,5332.747
1394900,H7O5N128Al128,5332.747
1394925,H7O5N128Al128,5332.747
1394950,H7O5N128Al128,5332.747
1394975,H7O5N128Al128,5332.747
1395000,H7O5N128Al128,5332.747
1395025,H7O5N128Al128,5332.747
1395050,H7O5N128Al128,5332.747
1395075,H7O5N128Al128,5332.747
1395100,H7O5N128Al128,5332.747
1395125,H7O5N128Al128,5332.747
1395150,H7O5N128Al128,5332.747
1395175,H7O5N128Al128,5332.747
1395200,H7O5N128Al128,5332.747
1395225,H7O5N128Al128,5332.747
1395250,H7O5N128Al128,5332.747
1395275,H7O5N128Al128,5332.747
1395300,H7O5N128Al128,5332.747
1395325,H7O5N128Al128,5332.747
1395350,H7O5N128Al128,5332.747
1395375,H7O5N128Al128,5332.747
1395400,H7O5N128Al128,5332.747
1395425,H7O5N128Al128,5332.747
1395450,H7O5N128Al128,5332.747
1395475,H7O5N128Al128,5332.747
1395500,H7O5N128Al128,5332.747
1395525,H7O5N128Al128,5332.747
1395550,H7O5N128Al128,5332.747
1395575,H7O5N128Al128,5332.747
1395600,H7O5N128Al128,5332.747
1395625,H7O5N128Al128,5332.747
1395650,H7O5N128Al128,5332.747
1395675,H7O5N128Al128,5332.747
1395700,H7O5N128Al128,5332.747
1395725,H7O5N128Al128,5332.747
1395750,H7O5N128Al128,5332.747
1395775,H7O5N128Al128,5332.747
1395800,H7O5N128Al128,5332.747
1395825,H7O5N128Al128,5332.747
1395850,H7O5N128Al128,5332.747
1395875,H7O5N128Al128,5332.747
1395900,H7O5N128Al128,5332.747
1395925,H7O5N128Al128,5332.747
1395950,H7O5N128Al128,5332.747
1395975,H7O5N128Al128,5332.747
1396000,H7O5N128Al128,5332.747
1396025,H7O5N128Al128,5332.747
1396050,H7O5N128Al128,5332.747
1396075,H7O5N128Al128,5332.747
1396100,H7O5N128Al128,5332.747
1396125,H7O5N128Al128,5332.747
1396150,H7O5N128Al128,5332.747
1396175,H7O5N128Al128,5332.747
1396200,H7O5N128Al128,5332.747
1396225,H7O5N128Al128,5332.747
1396250,H7O5N128Al128,5332.747
1396275,H7O5N128Al128,5332.747
1396300,H7O5N128Al128,5332.747
1396325,H7O5N128Al128,5332.747
1396350,H7O5N128Al128,5332.747
1396375,H7O5N128Al128,5332.747
1396400,H7O5N128Al128,5332.747
1396425,H7O5N128Al128,5332.747
1396450,H7O5N128Al128,5332.747
1396475,H7O5N128Al128,5332.747
1396500,H7O5N128Al128,5332.747
1396525,H7O5N128Al128,5332.747
1396550,H7O5N128Al128,5332.747
1396575,H7O5N128Al128,5332.747
1396600,H7O5N128Al128,5332.747
1396625,H7O5N128Al128,5332.747
1396650,H7O5N128Al128,5332.747
1396675,H7O5N128Al128,5332.747
1396700,H7O5N128Al128,5332.747
1396725,H7O5N128Al128,5332.747
1396750,H7O5N128Al128,5332.747
1396775,H7O5N128Al128,5332.747
1396800,H7O5N128Al128,5332.747
1396825,H7O5N128Al128,5332.747
1396850,H7O5N128Al128,5332.747
1396875,H7O5N128Al128,5332.747
1396900,H7O5N128Al128,5332.747
1396925,H7O5N128Al128,5332.747
1396950,H7O5N128Al128,5332.747
1396975,H7O5N128Al128,5332.747
1397000,H7O5N128Al128,5332.747
1397025,H7O5N128Al128,5332.747
1397050,H7O5N128Al128,5332.747
1397075,H7O5N128Al128,5332.747
1397100,H7O5N128Al128,5332.747
1397125,H7O5N128Al128,5332.747
1397150,H7O5N128Al128,5332.747
1397175,H7O5N128Al128,5332.747
1397200,H7O5N128Al128,5332.747
1397225,H7O5N128Al128,5332.747
1397250,H7O5N128Al128,5332.747
1397275,H7O5N128Al128,5332.747
1397300,H7O5N128Al128,5332.747
1397325,H7O5N128Al128,5332.747
1397350,H7O5N128Al128,5332.747
1397375,H7O5N128Al128,5332.747
1397400,H7O5N128Al128,5332.747
1397425,H7O5N128Al128,5332.747
1397450,H7O5N128Al128,5332.747
1397475,H7O5N128Al128,5332.747
1397500,H7O5N128Al128,5332.747
1397525,H7O5N128Al128,5332.747
1397550,H7O5N128Al128,5332.747
1397575,H7O5N128Al128,5332.747
1397600,H7O5N128Al128,5332.747
1397625,H7O5N128Al128,5332.747
1397650,H7O5N128Al128,5332.747
1397675,H7O5N128Al128,5332.747
1397700,H7O5N128Al128,5332.747
1397725,H7O5N128Al128,5332.747
1397750,H7O5N128Al128,5332.747
1397775,H7O5N128Al128,5332.747
1397800,H7O5N128Al128,5332.747
1397825,H7O5N128Al128,5332.747
1397850,H7O5N128Al128,5332.747
1397875,H7O5N128Al128,5332.747
1397900,H7O5N128Al128,5332.747
1397925,H7O5N128Al128,5332.747
1397950,H7O5N128Al128,5332.747
1397975,H7O5N128Al128,5332.747
1398000,H7O5N128Al128,5332.747
1398025,H7O5N128Al128,5332.747
1398050,H7O5N128Al128,5332.747
1398075,H7O5N128Al128,5332.747
1398100,H7O5N128Al128,5332.747
1398125,H7O5N128Al128,5332.747
1398150,H7O5N128Al128,5332.747
1398175,H7O5N128Al128,5332.747
1398200,H7O5N128Al128,5332.747
1398225,H7O5N128Al128,5332.747
1398250,H7O5N128Al128,5332.747
1398275,H7O5N128Al128,5332.747
1398300,H7O5N128Al128,5332.747
1398325,H7O5N128Al128,5332.747
1398350,H7O5N128Al128,5332.747
1398375,H7O5N128Al128,5332.747
1398400,H7O5N128Al128,5332.747
1398425,H7O5N128Al128,5332.747
1398450,H7O5N128Al128,5332.747
1398475,H7O5N128Al128,5332.747
1398500,H7O5N128Al128,5332.747
1398525,H7O5N128Al128,5332.747
1398550,H7O5N128Al128,5332.747
1398575,H7O5N128Al128,5332.747
1398600,H7O5N128Al128,5332.747
1398625,H7O5N128Al128,5332.747
1398650,H7O5N128Al128,5332.747
1398675,H7O5N128Al128,5332.747
1398700,H7O5N128Al128,5332.747
1398725,H7O5N128Al128,5332.747
1398750,H7O5N128Al128,5332.747
1398775,H7O5N128Al128,5332.747
1398800,H7O5N128Al128,5332.747
1398825,H7O5N128Al128,5332.747
1398850,H7O5N128Al128,5332.747
1398875,H7O5N128Al128,5332.747
1398900,H7O5N128Al128,5332.747
1398925,H7O5N128Al128,5332.747
1398950,H7O5N128Al128,5332.747
1398975,H7O5N128Al128,5332.747
1399000,H7O5N128Al128,5332.747
1399025,H7O5N128Al128,5332.747
1399050,H7O5N128Al128,5332.747
1399075,H7O5N128Al128,5332.747
1399100,H7O5N128Al128,5332.747
1399125,H7O5N128Al128,5332.747
1399150,H7O5N128Al128,5332.747
1399175,H7O5N128Al128,5332.747
1399200,H7O5N128Al128,5332.747
1399225,H7O5N128Al128,5332.747
1399250,H7O5N128Al128,5332.747
1399275,H7O5N128Al128,5332.747
1399300,H7O5N128Al128,5332.747
1399325,H7O5N128Al128,5332.747
1399350,H7O5N128Al128,5332.747
1399375,H7O5N128Al128,5332.747
1399400,H7O5N128Al128,5332.747
1399425,H7O5N128Al128,5332.747
1399450,H7O5N128Al128,5332.747
1399475,H7O5N128Al128,5332.747
1399500,H7O5N128Al128,5332.747
1399525,H7O5N128Al128,5332.747
1399550,H7O5N128Al128,5332.747
1399575,H7O5N128Al128,5332.747
1399600,H7O5N128Al128,5332.747
1399625,H7O5N128Al128,5332.747
1399650,H7O5N128Al128,5332.747
1399675,H7O5N128Al128,5332.747
1399700,H7O5N128Al128,5332.747
1399725,H7O5N128Al128,5332.747
1399750,H7O5N128Al128,5332.747
1399775,H7O5N128Al128,5332.747
1399800,H7O5N128Al128,5332.747
1399825,H7O5N128Al128,5332.747
1399850,H7O5N128Al128,5332.747
1399875,H7O5N128Al128,5332.747
1399900,H7O5N128Al128,5332.747
1399925,H7O5N128Al128,5332.747
1399950,H7O5N128Al128,5332.747
1399975,H7O5N128Al128,5332.747
1400000,H7O5N128Al128,5332.747
1400025,H7O5N128Al128,5332.747
1400050,H7O5N128Al128,5332.747
1400075,H7O5N128Al128,5332.747
1400100,H7O5N128Al128,5332.747
1400125,H7O5N128Al128,5332.747
1400150,H7O5N128Al128,5332.747
1400175,H7O5N128Al128,5332.747
1400200,H7O5N128Al128,5332.747
1400225,H7O5N128Al128,5332.747
1400250,H7O5N128Al128,5332.747
1400275,H7O5N128Al128,5332.747
1400300,H7O5N128Al128,5332.747
1400325,H7O5N128Al128,5332.747
1400350,H7O5N128Al128,5332.747
1400375,H7O5N128Al128,5332.747
1400400,H7O5N128Al128,5332.747
1400425,H7O5N128Al128,5332.747
1400450,H7O5N128Al128,5332.747
1400475,H7O5N128Al128,5332.747
1400500,H7O5N128Al128,5332.747
1400525,H7O5N128Al128,5332.747
1400550,H7O5N128Al128,5332.747
1400575,H7O5N128Al128,5332.747
1400600,H7O5N128Al128,5332.747
1400625,H7O5N128Al128,5332.747
1400650,H7O5N128Al128,5332.747
1400675,H7O5N128Al128,5332.747
1400700,H7O5N128Al128,5332.747
1400725,H7O5N128Al128,5332.747
1400750,H7O5N128Al128,5332.747
1400775,H7O5N128Al128,5332.747
1400800,H7O5N128Al128,5332.747
1400825,H7O5N128Al128,5332.747
1400850,H7O5N128Al128,5332.747
1400875,H7O5N128Al128,5332.747
1400900,H7O5N128Al128,5332.747
1400925,H7O5N128Al128,5332.747
1400950,H7O5N128Al128,5332.747
1400975,H7O5N128Al128,5332.747
1401000,H7O5N128Al128,5332.747
1401025,H7O5N128Al128,5332.747
1401050,H7O5N128Al128,5332.747
1401075,H7O5N128Al128,5332.747
1401100,H7O5N128Al128,5332.747
1401125,H7O5N128Al128,5332.747
1401150,H7O5N128Al128,5332.747
1401175,H7O5N128Al128,5332.747
1401200,H7O5N128Al128,5332.747
1401225,H7O5N128Al128,5332.747
1401250,H7O5N128Al128,5332.747
1401275,H7O5N128Al128,5332.747
1401300,H7O5N128Al128,5332.747
1401325,H7O5N128Al128,5332.747
1401350,H7O5N128Al128,5332.747
1401375,H7O5N128Al128,5332.747
1401400,H7O5N128Al128,5332.747
1401425,H7O5N128Al128,5332.747
1401450,H7O5N128Al128,5332.747
1401475,H7O5N128Al128,5332.747
1401500,H7O5N128Al128,5332.747
1401525,H7O5N128Al128,5332.747
1401550,H7O5N128Al128,5332.747
1401575,H7O5N128Al128,5332.747
1401600,H7O5N128Al128,5332.747
1401625,H7O5N128Al128,5332.747
1401650,H7O5N128Al128,5332.747
1401675,H7O5N128Al128,5332.747
1401700,H7O5N128Al128,5332.747
1401725,H7O5N128Al128,5332.747
1401750,H7O5N128Al128,5332.747
1401775,H7O5N128Al128,5332.747
1401800,H7O5N128Al128,5332.747
1401825,H7O5N128Al128,5332.747
1401850,H7O5N128Al128,5332.747
1401875,H7O5N128Al128,5332.747
1401900,H7O5N128Al128,5332.747
1401925,H7O5N128Al128,5332.747
1401950,H7O5N128Al128,5332.747
1401975,H7O5N128Al128,5332.747
1402000,H7O5N128Al128,5332.747
1402025,H7O5N128Al128,5332.747
1402050,H7O5N128Al128,5332.747
1402075,H7O5N128Al128,5332.747
1402100,H7O5N128Al128,5332.747
1402125,H7O5N128Al128,5332.747
1402150,H7O5N128Al128,5332.747
1402175,H7O5N128Al128,5332.747
1402200,H7O5N128Al128,5332.747
1402225,H7O5N128Al128,5332.747
1402250,H7O5N128Al128,5332.747
1402275,H7O5N128Al128,5332.747
1402300,H7O5N128Al128,5332.747
1402325,H7O5N128Al128,5332.747
1402350,H7O5N128Al128,5332.747
1402375,H7O5N128Al128,5332.747
1402400,H7O5N128Al128,5332.747
1402425,H7O5N128Al128,5332.747
1402450,H7O5N128Al128,5332.747
1402475,H7O5N128Al128,5332.747
1402500,H7O5N128Al128,5332.747
1402525,H7O5N128Al128,5332.747
1402550,H7O5N128Al128,5332.747
1402575,H7O5N128Al128,5332.747
1402600,H7O5N128Al128,5332.747
1402625,H7O5N128Al128,5332.747
1402650,H7O5N128Al128,5332.747
1402675,H7O5N128Al128,5332.747
1402700,H7O5N128Al128,5332.747
1402725,H7O5N128Al128,5332.747
1402750,H7O5N128Al128,5332.747
1402775,H7O5N128Al128,5332.747
1402800,H7O5N128Al128,5332.747
1402825,H7O5N128Al128,5332.747
1402850,H7O5N128Al128,5332.747
1402875,H7O5N128Al128,5332.747
1402900,H7O5N128Al128,5332.747
1402925,H7O5N128Al128,5332.747
1402950,H7O5N128Al128,5332.747
1402975,H7O5N128Al128,5332.747
1403000,H7O5N128Al128,5332.747
1403025,H7O5N128Al128,5332.747
1403050,H7O5N128Al128,5332.747
1403075,H7O5N128Al128,5332.747
1403100,H7O5N128Al128,5332.747
1403125,H7O5N128Al128,5332.747
1403150,H7O5N128Al128,5332.747
1403175,H7O5N128Al128,5332.747
1403200,H7O5N128Al128,5332.747
1403225,H7O5N128Al128,5332.747
1403250,H7O5N128Al128,5332.747
1403275,H7O5N128Al128,5332.747
1403300,H7O5N128Al128,5332.747
1403325,H7O5N128Al128,5332.747
1403350,H7O5N128Al128,5332.747
1403375,H7O5N128Al128,5332.747
1403400,H7O5N128Al128,5332.747
1403425,H7O5N128Al128,5332.747
1403450,H7O5N128Al128,5332.747
1403475,H7O5N128Al128,5332.747
1403500,H9O6N128Al128,5350.762
1403525,H9O6N128Al128,5350.762
1403550,H9O6N128Al128,5350.762
1403575,H9O6N128Al128,5350.762
1403600,H7O5N128Al128,5332.747
1403625,H7O5N128Al128,5332.747
1403650,H7O5N128Al128,5332.747
1403675,H7O5N128Al128,5332.747
1403700,H7O5N128Al128,5332.747
1403725,H7O5N128Al128,5332.747
1403750,H7O5N128Al128,5332.747
1403775,H7O5N128Al128,5332.747
1403800,H7O5N128Al128,5332.747
1403825,H7O5N128Al128,5332.747
1403850,H7O5N128Al128,5332.747
1403875,H7O5N128Al128,5332.747
1403900,H7O5N128Al128,5332.747
1403925,H7O5N128Al128,5332.747
1403950,H7O5N128Al128,5332.747
1403975,H7O5N128Al128,5332.747
1404000,H7O5N128Al128,5332.747
1404025,H7O5N128Al128,5332.747
1404050,H7O5N128Al128,5332.747
1404075,H7O5N128Al128,5332.747
1404100,H7O5N128Al128,5332.747
1404125,H7O5N128Al128,5332.747
1404150,H7O5N128Al128,5332.747
1404175,H7O5N128Al128,5332.747
1404200,H7O5N128Al128,5332.747
1404225,H7O5N128Al128,5332.747
1404250,H7O5N128Al128,5332.747
1404275,H7O5N128Al128,5332.747
1404300,H7O5N128Al128,5332.747
1404325,H7O5N128Al128,5332.747
1404350,H7O5N128Al128,5332.747
1404375,H7O5N128Al128,5332.747
1404400,H7O5N128Al128,5332.747
1404425,H7O5N128Al128,5332.747
1404450,H7O5N128Al128,5332.747
1404475,H7O5N128Al128,5332.747
1404500,H7O5N128Al128,5332.747
1404525,H7O5N128Al128,5332.747
1404550,H7O5N128Al128,5332.747
1404575,H7O5N128Al128,5332.747
1404600,H7O5N128Al128,5332.747
1404625,H7O5N128Al128,5332.747
1404650,H7O5N128Al128,5332.747
1404675,H7O5N128Al128,5332.747
1404700,H7O5N128Al128,5332.747
1404725,H7O5N128Al128,5332.747
1404750,H7O5N128Al128,5332.747
1404775,H7O5N128Al128,5332.747
1404800,H7O5N128Al128,5332.747
1404825,H7O5N128Al128,5332.747
1404850,H7O5N128Al128,5332.747
1404875,H7O5N128Al128,5332.747
1404900,H7O5N128Al128,5332.747
1404925,H7O5N128Al128,5332.747
1404950,H7O5N128Al128,5332.747
1404975,H7O5N128Al128,5332.747
1405000,H7O5N128Al128,5332.747
1405025,H7O5N128Al128,5332.747
1405050,H7O5N128Al128,5332.747
1405075,H7O5N128Al128,5332.747
1405100,H7O5N128Al128,5332.747
1405125,H7O5N128Al128,5332.747
1405150,H7O5N128Al128,5332.747
1405175,H7O5N128Al128,5332.747
1405200,H7O5N128Al128,5332.747
1405225,H7O5N128Al128,5332.747
1405250,H7O5N128Al128,5332.747
1405275,H7O5N128Al128,5332.747
1405300,H7O5N128Al128,5332.747
1405325,H7O5N128Al128,5332.747
1405350,H7O5N128Al128,5332.747
1405375,H7O5N128Al128,5332.747
1405400,H7O5N128Al128,5332.747
1405425,H7O5N128Al128,5332.747
1405450,H7O5N128Al128,5332.747
1405475,H7O5N128Al128,5332.747
1405500,H7O5N128Al128,5332.747
1405525,H7O5N128Al128,5332.747
1405550,H7O5N128Al128,5332.747
1405575,H7O5N128Al128,5332.747
1405600,H7O5N128Al128,5332.747
1405625,H7O5N128Al128,5332.747
1405650,H7O5N128Al128,5332.747
1405675,H7O5N128Al128,5332.747
1405700,H7O5N128Al128,5332.747
1405725,H7O5N128Al128,5332.747
1405750,H7O5N128Al128,5332.747
1405775,H7O5N128Al128,5332.747
1405800,H7O5N128Al128,5332.747
1405825,H7O5N128Al128,5332.747
1405850,H7O5N128Al128,5332.747
1405875,H7O5N128Al128,5332.747
1405900,H7O5N128Al128,5332.747
1405925,H7O5N128Al128,5332.747
1405950,H7O5N128Al128,5332.747
1405975,H7O5N128Al128,5332.747
1406000,H7O5N128Al128,5332.747
1406025,H7O5N128Al128,5332.747
1406050,H7O5N128Al128,5332.747
1406075,H7O5N128Al128,5332.747
1406100,H7O5N128Al128,5332.747
1406125,H7O5N128Al128,5332.747
1406150,H7O5N128Al128,5332.747
1406175,H7O5N128Al128,5332.747
1406200,H7O5N128Al128,5332.747
1406225,H7O5N128Al128,5332.747
1406250,H7O5N128Al128,5332.747
1406275,H7O5N128Al128,5332.747
1406300,H7O5N128Al128,5332.747
1406325,H7O5N128Al128,5332.747
1406350,H7O5N128Al128,5332.747
1406375,H7O5N128Al128,5332.747
1406400,H7O5N128Al128,5332.747
1406425,H7O5N128Al128,5332.747
1406450,H7O5N128Al128,5332.747
1406475,H7O5N128Al128,5332.747
1406500,H7O5N128Al128,5332.747
1406525,H7O5N128Al128,5332.747
1406550,H7O5N128Al128,5332.747
1406575,H7O5N128Al128,5332.747
1406600,H7O5N128Al128,5332.747
1406625,H7O5N128Al128,5332.747
1406650,H7O5N128Al128,5332.747
1406675,H9O6N128Al128,5350.762
1406700,H9O6N128Al128,5350.762
1406725,H9O6N128Al128,5350.762
1406750,H9O6N128Al128,5350.762
1406775,H7O5N128Al128,5332.747
1406800,H7O5N128Al128,5332.747
1406825,H7O5N128Al128,5332.747
1406850,H7O5N128Al128,5332.747
1406875,H7O5N128Al128,5332.747
1406900,H7O5N128Al128,5332.747
1406925,H7O5N128Al128,5332.747
1406950,H7O5N128Al128,5332.747
1406975,H7O5N128Al128,5332.747
1407000,H7O5N128Al128,5332.747
1407025,H7O5N128Al128,5332.747
1407050,H7O5N128Al128,5332.747
1407075,H7O5N128Al128,5332.747
1407100,H7O5N128Al128,5332.747
1407125,H7O5N128Al128,5332.747
1407150,H7O5N128Al128,5332.747
1407175,H7O5N128Al128,5332.747
1407200,H7O5N128Al128,5332.747
1407225,H7O5N128Al128,5332.747
1407250,H7O5N128Al128,5332.747
1407275,H7O5N128Al128,5332.747
1407300,H7O5N128Al128,5332.747
1407325,H7O5N128Al128,5332.747
1407350,H7O5N128Al128,5332.747
1407375,H7O5N128Al128,5332.747
1407400,H7O5N128Al128,5332.747
1407425,H7O5N128Al128,5332.747
1407450,H7O5N128Al128,5332.747
1407475,H7O5N128Al128,5332.747
1407500,H7O5N128Al128,5332.747
1407525,H7O5N128Al128,5332.747
